ID_Falla,Machine Name,EQ Type,Shift,Cluster
4403,LIBERTAD,Robot,2nd,D
4404,LIBERTAD,Robot,2nd,D
4405,LIBERTAD,Blender,2nd,D
4406,LIBERTAD,Robot,1st,D
4407,LIBERTAD,Robot,3rd,D
4408,LIBERTAD,Robot,1st,D
4409,LO JEFE,Robot,1st,D
4410,LO JEFE,Robot,1st,D
4411,LO JEFE,Robot,1st,D
4412,LO JEFE,IMM,1st,D
4413,LO JEFE,IMM,2nd,D
4414,LO JEFE,Feeder,2nd,D
4415,LO JEFE,Cargador,2nd,D
4416,LO JEFE,Cargador,2nd,D
4417,LO JEFE,IMM,3rd,D
4418,LO JEFE,Robot,2nd,D
4419,LO JEFE,Robot,2nd,D
4420,LO JEFE,IMM,1st,D
4421,LO JEFE,IMM,3rd,D
4422,LO JEFE,Slider,2nd,D
4423,LO JEFE,Cargador,2nd,D
4424,LO JEFE,Termoregulador,3rd,D
4425,LO JEFE,IMM,3rd,D
4426,LO JEFE,Loader,1st,D
4427,LO JEFE,Robot,2nd,D
4428,LO JEFE,Robot,2nd,D
4429,LO JEFE,IMM,3rd,D
4430,LO JEFE,IMM,2nd,D
4431,LO JEFE,IMM,2nd,D
4432,LO JEFE,IMM,2nd,D
4433,LO JEFE,IMM,2nd,D
4434,LO JEFE,IMM,3rd,D
4435,LO JEFE,IMM,3rd,D
4436,LO JEFE,IMM,3rd,D
4437,LO JEFE,IMM,1st,D
4438,LO JEFE,IMM,1st,D
4439,LO JEFE,Andom,2nd,D
4440,LO JEFE,Feeder,3rd,D
4441,LO JEFE,Secador,1st,D
4442,LO JEFE,IMM,1st,D
4443,LO JEFE,Secador,2nd,D
4444,LO JEFE,Cargador,3rd,D
4445,LO JEFE,Robot,1st,D
4446,LO JEFE,Robot,1st,D
4447,LO JEFE,IMM,2nd,D
4448,LO JEFE,IMM,2nd,D
4449,LO JEFE,Robot,3rd,D
4450,LO JEFE,Robot,3rd,D
4451,LO JEFE,Robot,3rd,D
4452,LO JEFE,Robot,3rd,D
4453,LO JEFE,IMM,2nd,D
4454,LO JEFE,IMM,3rd,D
4455,LO JEFE,Robot,2nd,D
4456,LO JEFE,Robot,1st,D
4457,LO JEFE,Cargador,2nd,D
4458,LO JEFE,Robot,3rd,D
4459,LO JEFE,Robot,3rd,D
4460,LO JEFE,Robot,2nd,D
4461,LO JEFE,Robot,2nd,D
4462,LO JEFE,IMM,2nd,D
4463,LO JEFE,Robot,1st,D
4464,LO JEFE,IMM,1st,D
4465,LO JEFE,IMM,1st,D
4466,LO JEFE,Feeder,2nd,D
4467,LO JEFE,Robot,3rd,D
4468,LO JEFE,Robot,1st,D
4469,LO JEFE,Robot,1st,D
4470,LO JEFE,IMM,2nd,D
4471,LO JEFE,IMM,2nd,D
4472,LO JEFE,IMM,3rd,D
4473,LO JEFE,IMM,3rd,D
4474,LO JEFE,IMM,2nd,D
4475,LO JEFE,IMM,3rd,D
4476,LO JEFE,IMM,1st,D
4477,LO JEFE,Feeder,2nd,D
4478,LO JEFE,IMM,2nd,D
4479,LO JEFE,IMM,2nd,D
4480,LO JEFE,Cargador,2nd,D
4481,LO JEFE,Controlador,3rd,D
4482,LO JEFE,IMM,3rd,D
4483,LO JEFE,Termoregulador,3rd,D
4484,LO JEFE,IMM,3rd,D
4485,LO JEFE,IMM,3rd,D
4486,LO JEFE,IMM,2nd,D
4487,LO JEFE,IMM,2nd,D
4488,LO JEFE,Termoregulador,1st,D
4489,LO JEFE,Robot,2nd,D
4490,LO JEFE,Termoregulador,2nd,D
4491,LO JEFE,Robot,1st,D
4492,LO JEFE,IMM,2nd,D
4493,LO JEFE,IMM,2nd,D
4494,LO JEFE,IMM,1st,D
4495,LO JEFE,IMM,3rd,D
4496,LO JEFE,Robot,2nd,D
4497,LO JEFE,IMM,2nd,D
4498,LO JEFE,IMM,2nd,D
4499,LO JEFE,IMM,3rd,D
4500,LO JEFE,IMM,2nd,D
4501,LO JEFE,IMM,2nd,D
4502,LO JEFE,Termoregulador,1st,D
4503,LO JEFE,Robot,1st,D
4504,LO JEFE,IMM,1st,D
4505,LO JEFE,IMM,2nd,D
4506,LO JEFE,IMM,2nd,D
4507,LO JEFE,IMM,2nd,D
4508,LO JEFE,Secador,1st,D
4509,LO JEFE,IMM,3rd,D
4510,LO JEFE,IMM,3rd,D
4511,LO JEFE,Termoregulador,1st,D
4512,LO JEFE,IMM,1st,D
4513,LO JEFE,IMM,1st,D
4514,LO JEFE,IMM,1st,D
4515,LO JEFE,Robot,1st,D
4516,LO JEFE,Robot,1st,D
4517,LO JEFE,IMM,2nd,D
4518,LO JEFE,IMM,3rd,D
4519,LO JEFE,IMM,3rd,D
4520,LO JEFE,IMM,3rd,D
4521,LO JEFE,IMM,2nd,D
4522,LO JEFE,IMM,2nd,D
4523,LO JEFE,IMM,3rd,D
4524,LO JEFE,IMM,3rd,D
4525,LO JEFE,IMM,2nd,D
4526,LO JEFE,IMM,2nd,D
4527,LO JEFE,IMM,3rd,D
4528,LO JEFE,IMM,2nd,D
4529,LO JEFE,IMM,1st,D
4530,MAGDALENA,IMM,2nd,D
4531,MAGDALENA,Robot,3rd,D
4532,MAGDALENA,Robot,3rd,D
4533,MAGDALENA,IMM,3rd,D
4534,MAGDALENA,Termoregulador,3rd,D
4535,MAGDALENA,Robot,3rd,D
4536,MAGDALENA,Robot,3rd,D
4537,MAGDALENA,Cargador,3rd,D
4538,MAGDALENA,IMM,3rd,D
4539,MAGDALENA,IMM,3rd,D
4540,MAGDALENA,IMM,2nd,D
4541,MAGDALENA,IMM,2nd,D
4542,MAGDALENA,IMM,1st,D
4543,MAGDALENA,IMM,1st,D
4544,MAGDALENA,Robot,2nd,D
4545,MAGDALENA,IMM,2nd,D
4546,MAGDALENA,IMM,2nd,D
4547,MAGDALENA,IMM,2nd,D
4548,MAGDALENA,IMM,1st,D
4549,MAGDALENA,IMM,3rd,D
4550,MAGDALENA,Robot,1st,D
4551,MAGDALENA,Robot,2nd,D
4552,MAGDALENA,Robot,1st,D
4553,MAGDALENA,IMM,2nd,D
4554,MAGDALENA,Thermo,2nd,D
4555,MAGDALENA,IMM,1st,D
4556,MAGDALENA,IMM,2nd,D
4557,MAGDALENA,IMM,1st,D
4558,MAGDALENA,Robot,1st,D
4559,MAGDALENA,IMM,1st,D
4560,MAGDALENA,IMM,2nd,D
4561,MAGDALENA,IMM,3rd,D
4562,MAGDALENA,IMM,1st,D
4563,MAGDALENA,Termoregulador,2nd,D
4564,MAGDALENA,IMM,2nd,D
4565,MAGDALENA,IMM,2nd,D
4566,MAGDALENA,Robot,2nd,D
4567,MAGDALENA,Secador,1st,D
4568,MAGDALENA,IMM,2nd,D
4569,MAGDALENA,IMM,2nd,D
4570,MAGDALENA,IMM,3rd,D
4571,MAGDALENA,IMM,3rd,D
4572,MAGDALENA,IMM,1st,D
4573,MAGDALENA,Secador,2nd,D
4574,MAGDALENA,IMM,2nd,D
4575,MAGDALENA,IMM,1st,D
4576,MAGDALENA,IMM,1st,D
4577,MAGDALENA,IMM,1st,D
4578,MAGDALENA,IMM,1st,D
4579,MAGDALENA,IMM,1st,D
4580,MAGDALENA,IMM,1st,D
4581,MAGDALENA,IMM,1st,D
4582,MAGDALENA,Secador,1st,D
4583,MAGDALENA,IMM,1st,D
4584,MAGDALENA,IMM,1st,D
4585,MAGDALENA,IMM,2nd,D
4586,MAGDALENA,IMM,1st,D
4587,MAGDALENA,IMM,1st,D
4588,MAGDALENA,IMM,1st,D
4589,MAGDALENA,Secador,2nd,D
4590,MAGDALENA,Cargador,1st,D
4591,MAGDALENA,Termoregulador,1st,D
4592,MAGDALENA,Cargador,1st,D
4593,MAGDALENA,IMM,2nd,D
4594,MAGDALENA,Secador,3rd,D
4595,MAGDALENA,IMM,1st,D
4596,MAGDALENA,Secador,2nd,D
4597,MAGDALENA,IMM,3rd,D
4598,MAGDALENA,Secador,3rd,D
4599,MAGDALENA,Secador,3rd,D
4600,MAGDALENA,Controlador,3rd,D
4601,MAGDALENA,Robot,2nd,D
4602,MAGDALENA,Secador,1st,D
4603,MAGDALENA,IMM,2nd,D
4604,MAGDALENA,IMM,3rd,D
4605,MAGDALENA,IMM,1st,D
4606,MAGDALENA,IMM,1st,D
4607,MAGDALENA,IMM,2nd,D
4608,MAGDALENA,IMM,3rd,D
4609,MAGDALENA,IMM,1st,D
4610,MAGDALENA,IMM,2nd,D
4611,MAGDALENA,IMM,2nd,D
4612,MAGDALENA,IMM,2nd,D
4613,MAGDALENA,IMM,3rd,D
4614,MAGDALENA,Cargador,3rd,D
4615,MAGDALENA,IMM,1st,D
4616,MAGDALENA,Robot,1st,D
4617,MAGDALENA,IMM,2nd,D
4618,MAGDALENA,IMM,3rd,D
4619,MAGDALENA,IMM,2nd,D
4620,MAGDALENA,IMM,2nd,D
4621,MAGDALENA,IMM,2nd,D
4622,MAGDALENA,Cargador,1st,D
4623,MAGDALENA,IMM,1st,D
4624,MAGDALENA,Security Cage,3rd,D
4625,MAGDALENA,IMM,1st,D
4626,MALINCHE,IMM,2nd,C
4627,MALINCHE,Termoregulador,1st,C
4628,MALINCHE,Robot,1st,C
4629,MALINCHE,IMM,3rd,C
4630,MALINCHE,IMM,3rd,C
4631,MALINCHE,IMM,1st,C
4632,MALINCHE,IMM,1st,C
4633,MALINCHE,IMM,1st,C
4634,MALINCHE,IMM,1st,C
4635,MALINCHE,IMM,2nd,C
4636,MALINCHE,IMM,1st,C
4637,MALINCHE,IMM,2nd,C
4638,MALINCHE,Robot,1st,C
4639,MALINCHE,IMM,1st,C
4640,MALINCHE,IMM,3rd,C
4641,MALINCHE,Robot,3rd,C
4642,MALINCHE,Thermo,1st,C
4643,MALINCHE,IMM,2nd,C
4644,MALINCHE,IMM,3rd,C
4645,MALINCHE,IMM,2nd,C
4646,MALINCHE,IMM,3rd,C
4647,MALINCHE,IMM,1st,C
4648,MALINCHE,IMM,2nd,C
4649,MALINCHE,Secador,2nd,C
4650,MALINCHE,Robot,2nd,C
4651,MALINCHE,Robot,3rd,C
4652,MALINCHE,Termoregulador,1st,C
4653,MALINCHE,Secador,1st,C
4654,MALINCHE,Robot,1st,C
4655,MALINCHE,Robot,1st,C
4656,MALINCHE,IMM,1st,C
4657,MALINCHE,Termoregulador,1st,C
4658,MALINCHE,IMM,1st,C
4659,MALINCHE,IMM,1st,C
4660,MALINCHE,IMM,2nd,C
4661,MANA,Cargador,2nd,C
4662,MANA,Secador,1st,C
4663,MANA,Secador,1st,C
4664,MANA,IMM,2nd,C
4665,MANA,IMM,3rd,C
4666,MANA,IMM,3rd,C
4667,MANA,IMM,3rd,C
4668,MANA,IMM,1st,C
4669,MANA,IMM,2nd,C
4670,MANA,IMM,2nd,C
4671,MANA,IMM,3rd,C
4672,MANA,IMM,3rd,C
4673,MANA,IMM,3rd,C
4674,MANA,Blender,3rd,C
4675,MANA,IMM,2nd,C
4676,MANA,IMM,2nd,C
4677,MANA,Secador,1st,C
4678,MANA,IMM,3rd,C
4679,MANA,Secador,1st,C
4680,MANA,Secador,1st,C
4681,MANA,Robot,3rd,C
4682,MANA,IMM,1st,C
4683,MANA,IMM,2nd,C
4684,MANA,IMM,2nd,C
4685,MANA,IMM,2nd,C
4686,MANA,IMM,3rd,C
4687,MANA,Robot,3rd,C
4688,MANA,Robot,1st,C
4689,MANA,IMM,2nd,C
4690,MANA,Robot,3rd,C
4691,MANA,IMM,1st,C
4692,MANA,IMM,2nd,C
4693,MANA,Secador,3rd,C
4694,MANA,Secador,1st,C
4695,MANA,IMM,1st,C
4696,MANA,IMM,1st,C
4697,MANA,IMM,2nd,C
4698,MANA,Secador,1st,C
4699,MANA,Secador,2nd,C
4700,MANA,IMM,2nd,C
4701,MANA,IMM,1st,C
4702,MANA,IMM,3rd,C
4703,MANA,Robot,1st,C
4704,MANA,Termoregulador,2nd,C
4705,MANA,Robot,2nd,C
4706,MANA,IMM,2nd,C
4707,MANA,IMM,2nd,C
4708,MANA,Controlador,3rd,C
4709,MANA,IMM,2nd,C
4710,MANA,Robot,1st,C
4711,MANA,Feeder,2nd,C
4712,MANA,Robot,2nd,C
4713,MANA,Robot,1st,C
4714,MANA,Cargador,2nd,C
4715,MANA,IMM,1st,C
4716,MANA,IMM,1st,C
4717,MANA,Robot,2nd,C
4718,MANA,Cargador,2nd,C
4719,MANA,Robot,2nd,C
4720,MANA,IMM,3rd,C
4721,MANA,Robot,2nd,C
4722,MANA,Robot,1st,C
4723,MANA,Robot,3rd,C
4724,MANA,Controlador,2nd,C
4725,MANA,Cargador,1st,C
4726,MANA,IMM,1st,C
4727,MANA,IMM,1st,C
4728,MANA,IMM,3rd,C
4729,MANA,Secador,3rd,C
4730,MANA,IMM,3rd,C
4731,MANA,IMM,3rd,C
4732,MANAUS,Cargador,2nd,A
4733,MANAUS,IMM,3rd,A
4734,MANAUS,IMM,3rd,A
4735,MANAUS,Cargador,3rd,A
4736,MANAUS,Cargador,1st,A
4737,MANAUS,IMM,1st,A
4738,MANAUS,Robot,3rd,A
4739,MANAUS,Robot,3rd,A
4740,MANAUS,Robot,2nd,A
4741,MANAUS,IMM,2nd,A
4742,MANAUS,IMM,2nd,A
4743,MANAUS,Cargador,2nd,A
4744,MANAUS,IMM,2nd,A
4745,MANAUS,IMM,3rd,A
4746,MANAUS,IMM,3rd,A
4747,MANAUS,IMM,3rd,A
4748,MANAUS,IMM,3rd,A
4749,MANAUS,Secador,3rd,A
4750,MANAUS,Feeder,3rd,A
4751,MANAUS,IMM,2nd,A
4752,MANAUS,Cargador,2nd,A
4753,MANAUS,IMM,3rd,A
4754,MANAUS,IMM,3rd,A
4755,MANAUS,Robot,3rd,A
4756,MANAUS,IMM,1st,A
4757,MANAUS,IMM,2nd,A
4758,MANAUS,IMM,3rd,A
4759,MANAUS,Robot,2nd,A
4760,MANAUS,IMM,3rd,A
4761,MANAUS,Feeder,3rd,A
4762,MANAUS,Loader,1st,A
4763,MANAUS,IMM,2nd,A
4764,MANAUS,Feeder,2nd,A
4765,MANAUS,Robot,2nd,A
4766,MANAUS,IMM,3rd,A
4767,MANAUS,Secador,1st,A
4768,MANAUS,Robot,2nd,A
4769,MANAUS,Secador,2nd,A
4770,MANAUS,Secador,2nd,A
4771,MANAUS,Cargador,2nd,A
4772,MANAUS,Robot,3rd,A
4773,MANAUS,Termoregulador,2nd,A
4774,MANAUS,Cargador,3rd,A
4775,MANAUS,Secador,3rd,A
4776,MANAUS,IMM,2nd,A
4777,MANAUS,IMM,3rd,A
4778,MANAUS,Feeder,3rd,A
4779,MANAUS,IMM,1st,A
4780,MANAUS,Robot,2nd,A
4781,MANAUS,IMM,1st,A
4782,MANAUS,Termoregulador,2nd,A
4783,MANAUS,IMM,3rd,A
4784,MANAUS,Robot,1st,A
4785,MANAUS,Cargador,2nd,A
4786,MANAUS,Cargador,3rd,A
4787,MANAUS,Termoregulador,2nd,A
4788,MANAUS,Feeder,2nd,A
4789,MANAUS,IMM,2nd,A
4790,MANAUS,Secador,2nd,A
4791,MANAUS,Robot,2nd,A
4792,MANAUS,Secador,2nd,A
4793,MANAUS,Cargador,3rd,A
4794,MANAUS,IMM,3rd,A
4795,MANAUS,IMM,3rd,A
4796,MANAUS,IMM,3rd,A
4797,MANAUS,IMM,3rd,A
4798,MANAUS,IMM,2nd,A
4799,MANAUS,Termoregulador,2nd,A
4800,MANAUS,IMM,2nd,A
4801,MANAUS,IMM,2nd,A
4802,MANAUS,IMM,3rd,A
4803,MANAUS,Termoregulador,2nd,A
4804,MANAUS,Robot,1st,A
4805,MANAUS,Termoregulador,1st,A
4806,MANAUS,IMM,1st,A
4807,MANAUS,IMM,1st,A
4808,MANAUS,Secador,1st,A
4809,MANAUS,Robot,2nd,A
4810,MANAUS,IMM,2nd,A
4811,MANAUS,IMM,2nd,A
4812,MANAUS,Secador,2nd,A
4813,MANAUS,Secador,2nd,A
4814,MANAUS,Cargador,2nd,A
4815,MANAUS,Secador,3rd,A
4816,MANAUS,Secador,1st,A
4817,MANAUS,IMM,2nd,A
4818,MANAUS,Robot,1st,A
4819,MANAUS,Dryer,3rd,A
4820,MANAUS,Cargador,3rd,A
4821,MANAUS,IMM,1st,A
4822,MANAUS,Robot,3rd,A
4823,MANAUS,IMM,3rd,A
4824,MANAUS,IMM,1st,A
4825,MANAUS,IMM,2nd,A
4826,MANAUS,IMM,3rd,A
4827,MANAUS,Feeder,3rd,A
4828,MANAUS,Secador,3rd,A
4829,MANAUS,Termoregulador,3rd,A
4830,MANAUS,Cargador,3rd,A
4831,MANAUS,IMM,2nd,A
4832,MANAUS,Cargador,3rd,A
4833,MANAUS,Cargador,3rd,A
4834,MANAUS,Secador,3rd,A
4835,MANAUS,Secador,3rd,A
4836,MANAUS,Secador,3rd,A
4837,MANAUS,Secador,1st,A
4838,MANAUS,Cargador,1st,A
4839,MANAUS,Cargador,1st,A
4840,MANAUS,Cargador,1st,A
4841,MANAUS,Robot,1st,A
4842,MANAUS,IMM,3rd,A
4843,MANAUS,IMM,1st,A
4844,MANAUS,IMM,3rd,A
4845,MANAUS,IMM,1st,A
4846,MANAUS,IMM,1st,A
4847,MANAUS,IMM,1st,A
4848,MANAUS,IMM,1st,A
4849,MANAUS,IMM,1st,A
4850,MANAUS,IMM,2nd,A
4851,MANAUS,IMM,2nd,A
4852,MANAUS,IMM,2nd,A
4853,MANAUS,IMM,3rd,A
4854,MANAUS,Robot,2nd,A
4855,MANAUS,IMM,2nd,A
4856,MANAUS,IMM,2nd,A
4857,MANAUS,Secador,3rd,A
4858,MANAUS,IMM,1st,A
4859,MANAUS,Robot,1st,A
4860,MANAUS,IMM,3rd,A
4861,MANAUS,IMM,2nd,A
4862,MANAUS,IMM,1st,A
4863,MANAUS,Cargador,2nd,A
4864,MANAUS,Controlador,3rd,A
4865,MANAUS,IMM,3rd,A
4866,MANAUS,IMM,3rd,A
4867,MANAUS,IMM,1st,A
4868,MANAUS,IMM,1st,A
4869,MANAUS,IMM,3rd,A
4870,MANAUS,IMM,2nd,A
4871,MANAUS,Robot,2nd,A
4872,MANAUS,Robot,2nd,A
4873,MANAUS,IMM,2nd,A
4874,MANAUS,Robot,2nd,A
4875,MANAUS,IMM,3rd,A
4876,MANAUS,Robot,3rd,A
4877,MANAUS,IMM,3rd,A
4878,MANAUS,Robot,1st,A
4879,MANAUS,IMM,3rd,A
4880,MANAUS,IMM,3rd,A
4881,MANAUS,IMM,3rd,A
4882,MANAUS,IMM,1st,A
4883,MANAUS,Robot,1st,A
4884,MANAUS,IMM,3rd,A
4885,MANAUS,IMM,3rd,A
4886,MANAUS,IMM,3rd,A
4887,MANAUS,IMM,3rd,A
4888,MANAUS,IMM,3rd,A
4889,MANAUS,IMM,1st,A
4890,MANAUS,IMM,1st,A
4891,MANAUS,IMM,1st,A
4892,MANAUS,Robot,2nd,A
4893,MANAUS,Termoregulador,2nd,A
4894,MANAUS,Robot,3rd,A
4895,MANAUS,IMM,3rd,A
4896,MANAUS,Robot,1st,A
4897,MANAUS,IMM,3rd,A
4898,MANAUS,IMM,3rd,A
4899,MANAUS,IMM,1st,A
4900,MANAUS,Secador,3rd,A
4901,MANAUS,IMM,3rd,A
4902,MANAUS,Robot,2nd,A
4903,MANAUS,IMM,3rd,A
4904,MANAUS,IMM,3rd,A
4905,MANAUS,IMM,2nd,A
4906,MANAUS,IMM,2nd,A
4907,MANAUS,IMM,3rd,A
4908,MANAUS,IMM,1st,A
4909,MANAUS,IMM,2nd,A
4910,MANAUS,IMM,2nd,A
4911,MANAUS,IMM,2nd,A
4912,MANAUS,IMM,2nd,A
4913,MANAUS,IMM,2nd,A
4914,MANAUS,IMM,2nd,A
4915,MANAUS,IMM,1st,A
4916,MANAUS,Fixture,3rd,A
4917,MANAUS,IMM,3rd,A
4918,MANAUS,IMM,3rd,A
4919,MANAUS,IMM,2nd,A
4920,MANAUS,IMM,2nd,A
4921,MANAUS,Secador,2nd,A
4922,MANAUS,Secador,3rd,A
4923,MANAUS,IMM,2nd,A
4924,MAZAMITLA,Cargador,3rd,C
4925,MAZAMITLA,Robot,3rd,C
4926,MAZAMITLA,Robot,2nd,C
4927,MAZAMITLA,IMM,1st,C
4928,MAZAMITLA,IMM,3rd,C
4929,MAZAMITLA,IMM,2nd,C
4930,MAZAMITLA,IMM,2nd,C
4931,MAZAMITLA,Termoregulador,2nd,C
4932,MAZAMITLA,Robot,2nd,C
4933,MAZAMITLA,IMM,1st,C
4934,MAZAMITLA,Robot,1st,C
4935,MAZAMITLA,IMM,1st,C
4936,MAZAMITLA,IMM,1st,C
4937,MAZAMITLA,IMM,1st,C
4938,MAZAMITLA,IMM,2nd,C
4939,MAZAMITLA,IMM,1st,C
4940,MAZAMITLA,IMM,3rd,C
4941,MAZAMITLA,IMM,1st,C
4942,MAZAMITLA,IMM,1st,C
4943,MAZAMITLA,IMM,3rd,C
4944,MAZAMITLA,IMM,2nd,C
4945,MAZAMITLA,IMM,1st,C
4946,MAZAMITLA,Termoregulador,1st,C
4947,MAZAMITLA,IMM,1st,C
4948,MAZAMITLA,IMM,1st,C
4949,MAZAMITLA,IMM,2nd,C
4950,MAZAMITLA,IMM,1st,C
4951,MAZAMITLA,IMM,1st,C
4952,MAZAMITLA,Robot,1st,C
4953,MAZAMITLA,Cargador,2nd,C
4954,MAZAMITLA,Secador,2nd,C
4955,MAZAMITLA,Robot,2nd,C
4956,MAZAMITLA,IMM,1st,C
4957,MAZAMITLA,IMM,1st,C
4958,MAZAMITLA,Robot,1st,C
4959,MAZAMITLA,IMM,3rd,C
4960,MAZAMITLA,IMM,1st,C
4961,MAZAMITLA,IMM,2nd,C
4962,MAZAMITLA,IMM,1st,C
4963,MAZAMITLA,Cargador,1st,C
4964,MAZAMITLA,IMM,2nd,C
4965,MAZAMITLA,Secador,1st,C
4966,MAZAMITLA,IMM,1st,C
4967,MAZAMITLA,IMM,1st,C
4968,MAZAMITLA,Secador,3rd,C
4969,MAZAMITLA,Robot,2nd,C
4970,MAZAMITLA,Cargador,2nd,C
4971,MAZAMITLA,IMM,2nd,C
4972,MAZAMITLA,IMM,3rd,C
4973,MAZAMITLA,IMM,2nd,C
4974,MAZAMITLA,IMM,1st,C
4975,MAZAMITLA,IMM,1st,C
4976,MAZAMITLA,IMM,1st,C
4977,MAZAMITLA,IMM,2nd,C
4978,MAZAMITLA,Robot,2nd,C
4979,MAZAMITLA,Secador,2nd,C
4980,MAZAMITLA,IMM,3rd,C
4981,MAZAMITLA,Robot,3rd,C
4982,MAZAMITLA,IMM,3rd,C
4983,MAZAMITLA,IMM,2nd,C
4984,MAZAMITLA,IMM,1st,C
4985,MAZAMITLA,IMM,1st,C
4986,MAZATLAN,IMM,1st,D
4987,MAZATLAN,IMM,3rd,D
4988,MAZATLAN,IMM,3rd,D
4989,MAZATLAN,IMM,1st,D
4990,MAZATLAN,IMM,3rd,D
4991,MAZATLAN,Robot,1st,D
4992,MAZATLAN,IMM,3rd,D
4993,MAZATLAN,Robot,3rd,D
4994,MAZATLAN,IMM,1st,D
4995,MAZATLAN,IMM,1st,D
4996,MAZATLAN,Robot,1st,D
4997,MAZATLAN,Cargador,1st,D
4998,MAZATLAN,Cargador,2nd,D
4999,MAZATLAN,IMM,1st,D
5000,MAZATLAN,Robot,1st,D
5001,MAZATLAN,Cargador,2nd,D
5002,MAZATLAN,Cargador,3rd,D
5003,MAZATLAN,Cargador,3rd,D
5004,MAZATLAN,IMM,2nd,D
5005,MAZATLAN,IMM,2nd,D
5006,MAZATLAN,IMM,2nd,D
5007,MAZATLAN,IMM,3rd,D
5008,MAZATLAN,IMM,3rd,D
5009,MAZATLAN,Robot,2nd,D
5010,MAZATLAN,Robot,2nd,D
5011,MAZATLAN,IMM,1st,D
5012,MAZATLAN,IMM,2nd,D
5013,MAZATLAN,IMM,2nd,D
5014,MAZATLAN,IMM,3rd,D
5015,MAZATLAN,IMM,1st,D
5016,MAZATLAN,IMM,2nd,D
5017,MAZATLAN,IMM,2nd,D
5018,MAZATLAN,Robot,1st,D
5019,MAZATLAN,Robot,2nd,D
5020,MAZATLAN,Secador,2nd,D
5021,MAZATLAN,IMM,3rd,D
5022,MAZATLAN,IMM,3rd,D
5023,MAZATLAN,IMM,2nd,D
5024,MAZATLAN,Robot,2nd,D
5025,MAZATLAN,Robot,2nd,D
5026,MAZATLAN,Robot,2nd,D
5027,MAZATLAN,IMM,2nd,D
5028,MAZATLAN,IMM,1st,D
5029,MAZATLAN,Robot,1st,D
5030,MAZATLAN,Robot,2nd,D
5031,MAZATLAN,Controlador,2nd,D
5032,MAZATLAN,Andom,2nd,D
5033,MAZATLAN,Robot,2nd,D
5034,MAZATLAN,IMM,2nd,D
5035,MAZATLAN,IMM,3rd,D
5036,MAZATLAN,IMM,3rd,D
5037,MAZATLAN,IMM,2nd,D
5038,MAZATLAN,IMM,3rd,D
5039,MAZATLAN,Robot,2nd,D
5040,MAZATLAN,IMM,1st,D
5041,MAZATLAN,IMM,1st,D
5042,MEXICO,IMM,3rd,C
5043,MEXICO,Cargador,2nd,C
5044,MEXICO,IMM,1st,C
5045,MEXICO,Robot,3rd,C
5046,MEXICO,Robot,3rd,C
5047,MEXICO,Secador,3rd,C
5048,MEXICO,Robot,1st,C
5049,MEXICO,Robot,3rd,C
5050,MEXICO,Secador,3rd,C
5051,MEXICO,Cargador,3rd,C
5052,MEXICO,IMM,1st,C
5053,MEXICO,Robot,2nd,C
5054,MEXICO,IMM,3rd,C
5055,MEXICO,IMM,2nd,C
5056,MEXICO,Secador,3rd,C
5057,MEXICO,Secador,1st,C
5058,MEXICO,IMM,2nd,C
5059,MEXICO,Secador,2nd,C
5060,MEXICO,Secador,2nd,C
5061,MEXICO,Secador,1st,C
5062,MEXICO,IMM,1st,C
5063,MEXICO,IMM,2nd,C
5064,MEXICO,Feeder,3rd,C
5065,MEXICO,Robot,1st,C
5066,MEXICO,Robot,3rd,C
5067,MEXICO,IMM,3rd,C
5068,MEXICO,IMM,3rd,C
5069,MEXICO,IMM,1st,C
5070,MEXICO,IMM,1st,C
5071,MEXICO,Cargador,1st,C
5072,MEXICO,Cargador,1st,C
5073,MEXICO,IMM,1st,C
5074,MEXICO,IMM,1st,C
5075,MEXICO,Secador,2nd,C
5076,MEXICO,IMM,2nd,C
5077,MEXICO,IMM,2nd,C
5078,MEXICO,Robot,2nd,C
5079,MEXICO,IMM,3rd,C
5080,MEXICO,IMM,3rd,C
5081,MEXICO,IMM,3rd,C
5082,MEXICO,IMM,3rd,C
5083,MEXICO,Termoregulador,3rd,C
5084,MEXICO,IMM,2nd,C
5085,MEXICO,Termoregulador,1st,C
5086,MEXICO,Secador,3rd,C
5087,MEXICO,Secador,1st,C
5088,MEXICO,Secador,1st,C
5089,MEXICO,Cargador,1st,C
5090,MEXICO,IMM,1st,C
5091,MEXICO,IMM,2nd,C
5092,MEXICO,Secador,1st,C
5093,MEXICO,Termoregulador,1st,C
5094,MEXICO,IMM,1st,C
5095,MEXICO,IMM,3rd,C
5096,MEXICO,IMM,1st,C
5097,MEXICO,IMM,3rd,C
5098,MEXICO,Cargador,3rd,C
5099,MEXICO,Secador,3rd,C
5100,MEXICO,IMM,1st,C
5101,MEXICO,Secador,1st,C
5102,MEXICO,IMM,1st,C
5103,MEXICO,IMM,1st,C
5104,MEXICO,IMM,2nd,C
5105,MEXICO,IMM,1st,C
5106,MEXICO,Robot,2nd,C
5107,MEXICO,Termoregulador,2nd,C
5108,MEXICO,IMM,3rd,C
5109,MEXICO,IMM,3rd,C
5110,MEXICO,IMM,3rd,C
5111,MEXICO,IMM,1st,C
5112,MEXICO,IMM,2nd,C
5113,MEXICO,IMM,2nd,C
5114,MEXICO,IMM,1st,C
