Maquina,Indice_Tiempo,Tiempo_Entre_Fallas
LA LLORONA,19,48.26267295
LA LLORONA,20,8.883596643
LA LLORONA,21,3.587955289
LA LLORONA,22,9.905015463
LA LLORONA,23,0.629691933
LA LLORONA,24,0.357228704
LA LLORONA,25,4.53732728
LA LLORONA,26,6.381511771
LA LLORONA,27,0.211590706
LA LLORONA,28,10.69113565
LA LLORONA,29,3.493409421
LA LLORONA,30,11.10278376
LA LLORONA,31,13.55423411
LA LLORONA,32,36.37435193
LA LLORONA,33,39.80775972
LA LLORONA,34,27.99118041
LA LLORONA,35,5.406828901
LA LLORONA,36,29.08465433
LA LLORONA,37,0.125297917
LA LLORONA,38,1.794421528
LA LLORONA,39,0.42083662
LA LLORONA,40,27.34715394
LA MOLE,1,0.076144595
LA MOLE,2,68.69423962
LA MOLE,3,1.727191435
LA MOLE,4,29.26712847
LA MOLE,5,7.524834178
LA MOLE,6,53.24327731
LA MOLE,7,0.823116586
LA MOLE,8,12.37901115
LA MOLE,9,1.960296065
LA MOLE,10,1.570300347
LA MOLE,11,0.464873565
LA MOLE,12,25.91771956
LA MOLE,13,18.87211513
LA MOLE,14,3.859864352
LA MOLE,15,49.16822642
LA MOLE,16,48.93877075
LA MOLE,17,10.03604306
LA MOLE,18,52.36765722
LA MOLE,19,98.27369541
LA SIMI,1,1.189777593
LA SIMI,2,1.020413657
LA SIMI,3,1.382030139
LA SIMI,4,0.355448773
LA SIMI,5,58.82236701
LA SIMI,6,52.00327581
LA SIMI,7,0.276683218
LA SIMI,8,22.41911821
LA SIMI,9,0.353932986
LA SIMI,10,17.42985432
LA SIMI,11,22.63981693
LA SIMI,12,0.873423796
LA SIMI,13,10.8847108
LA SIMI,14,0.341584178
LA SIMI,15,0.364577512
LA SIMI,16,0.444084688
LA SIMI,17,0.335360266
LA SIMI,18,0.062955046
LA SIMI,19,0.06782037
LA SIMI,20,0.938302743
LA SIMI,21,0.704302963
LA SIMI,22,20.9842453
LA SIMI,23,42.85022369
LA SIMI,24,13.10819289
LA SIMI,25,15.46112755
LA SIMI,26,23.54439078
LA SIMI,27,89.66445583
LA SIMI,28,1.345221875
LA SIMI,29,91.39893939
LA SIMI,30,0.418272188
LA SIMI,31,1.414984757
LA SIMI,32,0.33640544
LA SIMI,33,25.63083846
LAS AMERICAS,1,23.68630622
LAS AMERICAS,2,0.039063275
LAS AMERICAS,3,0.075384803
LAS AMERICAS,4,123.0899364
LAS AMERICAS,5,1.637631944
LAS AMERICAS,6,1.791049155
LAS AMERICAS,7,83.12955653
LAS AMERICAS,8,1.172455972
LAS AMERICAS,9,0.036136771
LAS AMERICAS,10,7.932577812
LAS AMERICAS,11,1.010408646
LAS AMERICAS,12,27.54880455
LAS AMERICAS,13,29.04415424
LAS AMERICAS,14,2.396799468
LAS AMERICAS,15,1.324132674
LAS AMERICAS,16,107.1682346
LAS AMERICAS,17,4.67282662
LAS AMERICAS,18,0.449620451
LAS AMERICAS,19,0.181181285
LAS AMERICAS,20,61.54346802
LAS VEGAS,1,6.096343785
LAS VEGAS,2,0.066788079
LAS VEGAS,3,1.551153704
LAS VEGAS,4,0.159464421
LAS VEGAS,5,0.299311389
LAS VEGAS,6,6.860992442
LAS VEGAS,7,1.152896956
LAS VEGAS,8,0.630227975
LAS VEGAS,9,2.370930706
LAS VEGAS,10,6.586129792
LAS VEGAS,11,10.39991817
LAS VEGAS,12,6.089241273
LAS VEGAS,13,6.941194711
LAS VEGAS,14,1.269406713
LAS VEGAS,15,0.272611574
LAS VEGAS,16,0.073094792
LAS VEGAS,17,0.029236806
LAS VEGAS,18,0.326173148
LAS VEGAS,19,0.905325926
LAS VEGAS,20,6.530079016
LAS VEGAS,21,1.911521331
LAS VEGAS,22,13.7155331
LAS VEGAS,23,21.3959208
LAS VEGAS,24,1.112520139
LAS VEGAS,25,9.46188919
LAS VEGAS,26,35.11036771
LAS VEGAS,27,0.574055741
LAS VEGAS,28,4.45549618
LAS VEGAS,29,26.3990941
LAS VEGAS,30,35.60218557
LAS VEGAS,31,6.000989086
LAS VEGAS,32,26.99061991
LAS VEGAS,33,19.73291797
LAS VEGAS,34,14.6636015
LAS VEGAS,35,0.251022176
LAS VEGAS,36,0.566739468
LAS VEGAS,37,0.643523565
LAS VEGAS,38,14.24437932
LAS VEGAS,39,0.196007211
LAS VEGAS,40,4.879601204
LAS VEGAS,41,3.503596724
LAS VEGAS,42,8.22737265
LAS VEGAS,43,0.288798796
LAS VEGAS,44,0.23234618
LAS VEGAS,45,34.99392179
LAS VEGAS,46,0.027831667
LAS VEGAS,47,0.02674162
LAS VEGAS,48,0.279739977
LAS VEGAS,49,0.242068102
LAS VEGAS,50,0.032925081
LAS VEGAS,51,0.089222488
LAS VEGAS,52,0.129902662
LAS VEGAS,53,0.02888044
LAS VEGAS,54,11.51179845
LAS VEGAS,55,0.780639502
LAS VEGAS,56,3.785124769
LAS VEGAS,57,5.083390822
LAS VEGAS,58,0.954256782
LAS VEGAS,59,0.571865093
LAS VEGAS,60,0.052034294
LAS VEGAS,61,0.094711921
LAS VEGAS,62,0.06959838
LAS VEGAS,63,9.940590857
LAS VEGAS,64,2.891198299
LAS VEGAS,65,4.991749919
LAS VEGAS,66,0.333386643
LAS VEGAS,67,0.138784838
LAS VEGAS,68,1.071552234
LAS VEGAS,69,3.057670532
LAS VEGAS,70,23.81095556
LAS VEGAS,71,0.775306644
LAS VEGAS,72,24.09329583
LAS VEGAS,73,1.550796563
LAS VEGAS,74,4.361880243
LAS VEGAS,75,0.610903704
LAS VEGAS,76,3.409092199
LAS VEGAS,77,2.515635833
LAS VEGAS,78,1.25888125
LAS VEGAS,79,1.402674306
LIBERTAD,1,41.75735116
LIBERTAD,2,0.337847951
LIBERTAD,3,1.509822454
LIBERTAD,4,4.901275544
LIBERTAD,5,1.492958137
LIBERTAD,6,0.413959028
LIBERTAD,7,1.233723843
LIBERTAD,8,0.304687847
LIBERTAD,9,6.144416042
LIBERTAD,10,6.911559143
LIBERTAD,11,5.346616748
LIBERTAD,12,1.790493438
LIBERTAD,13,6.412853356
LIBERTAD,14,0.716577396
LIBERTAD,15,0.162545208
LIBERTAD,16,0.134263461
LIBERTAD,17,0.986691053
LIBERTAD,18,0.563896794
LIBERTAD,19,1.333842986
LIBERTAD,20,0.612607257
LIBERTAD,21,5.550175729
LIBERTAD,22,3.935527928
LIBERTAD,23,0.135615775
LIBERTAD,24,41.79365038
LIBERTAD,25,6.937670648
LIBERTAD,26,0.27179691
LIBERTAD,27,8.998764931
LIBERTAD,28,31.48971196
LIBERTAD,29,10.28381174
LIBERTAD,30,2.943367164
LIBERTAD,31,37.05138175
LIBERTAD,32,2.99167044
LIBERTAD,33,2.513039039
LIBERTAD,34,4.608130903
LIBERTAD,35,10.53307813
LIBERTAD,36,0.154567824
LIBERTAD,37,10.61621878
LIBERTAD,38,4.572459294
LIBERTAD,39,1.177070995
LIBERTAD,40,0.75772662
LIBERTAD,41,0.375919988
LIBERTAD,42,1.678507836
LIBERTAD,43,0.57791875
LIBERTAD,44,0.951585301
LIBERTAD,45,0.705518565
LIBERTAD,46,1.099497419
LIBERTAD,47,1.51144243
LIBERTAD,48,0.027368484
LIBERTAD,49,2.459225498
LIBERTAD,50,0.404724919
LIBERTAD,51,0.385518947
LIBERTAD,52,0.153602049
LIBERTAD,53,5.914068553
LIBERTAD,54,0.190835532
LIBERTAD,55,5.94037875
LIBERTAD,56,5.80860772
LIBERTAD,57,0.933067558
LIBERTAD,58,2.06714618
LIBERTAD,59,13.3134581
LIBERTAD,60,3.537207523
LIBERTAD,61,56.7725419
LIBERTAD,62,24.08300541
LIBERTAD,63,3.582222535
LIBERTAD,64,3.04340787
LIBERTAD,65,28.93391659
LIBERTAD,66,23.26835428
LO JEFE,1,12.15228781
LO JEFE,2,0.907202778
LO JEFE,3,5.018479097
LO JEFE,4,1.500009838
LO JEFE,5,1.715468125
LO JEFE,6,0.744786724
LO JEFE,7,0.868195185
LO JEFE,8,3.090341204
LO JEFE,9,0.441788044
LO JEFE,10,2.91709206
LO JEFE,11,5.30237897
LO JEFE,12,2.710586146
LO JEFE,13,1.000248727
LO JEFE,14,0.889077616
LO JEFE,15,9.941445336
LO JEFE,16,0.573269016
LO JEFE,17,10.9421765
LO JEFE,18,0.108709178
LO JEFE,19,5.749423495
LO JEFE,20,4.473957025
LO JEFE,21,0.311393715
LO JEFE,22,43.08688094
LO JEFE,23,6.208504005
LO JEFE,24,12.97320556
LO JEFE,25,7.748785301
LO JEFE,26,12.92019649
LO JEFE,27,0.125497454
LO JEFE,28,13.36115575
LO JEFE,29,14.46177516
LO JEFE,30,30.52523275
LO JEFE,31,24.33379228
LO JEFE,32,7.105464005
LO JEFE,33,3.406322187
LO JEFE,34,21.04714044
LO JEFE,35,0.031958912
LO JEFE,36,2.589172847
LO JEFE,37,23.28763168
LO JEFE,38,1.146563357
LO JEFE,39,7.046943438
LO JEFE,40,48.72101601
LO JEFE,41,2.959867743
LO JEFE,42,12.38781956
LO JEFE,43,0.092903542
LO JEFE,44,0.929267477
LO JEFE,45,0.324241632
LO JEFE,46,0.892055174
LO JEFE,47,0.800770023
LO JEFE,48,0.747044248
LO JEFE,49,1.256606945
LO JEFE,50,6.818584988
LO JEFE,51,11.15076628
LO JEFE,52,2.469417512
LO JEFE,53,18.54218973
LO JEFE,54,21.87713484
LO JEFE,55,10.61746863
LO JEFE,56,15.81789656
LO JEFE,57,15.77911617
LO JEFE,58,26.67713819
LO JEFE,59,8.035897303
LO JEFE,60,3.509246227
LO JEFE,61,1.270194641
LO JEFE,62,7.754543252
LO JEFE,63,1.72798735
MAGDALENA,1,15.18704757
MAGDALENA,2,1.848343947
MAGDALENA,3,0.041738808
MAGDALENA,4,0.08400316
MAGDALENA,5,32.55428229
MAGDALENA,6,7.938548218
MAGDALENA,7,43.83684649
MAGDALENA,8,24.72670031
MAGDALENA,9,0.125759294
MAGDALENA,10,8.206616319
MAGDALENA,11,7.80926397
MAGDALENA,12,0.467175741
MAGDALENA,13,2.958287963
MAGDALENA,14,23.64671435
MAGDALENA,15,1.330016898
MAGDALENA,16,1.254070058
MAGDALENA,17,0.431988819
MAGDALENA,18,4.363014051
MAGDALENA,19,48.40174425
MAGDALENA,20,0.130539005
MAGDALENA,21,53.8395299
MAGDALENA,22,36.05488322
MAGDALENA,23,52.15627056
MAGDALENA,24,52.75577538
MAGDALENA,25,25.67434765
MAGDALENA,26,1.435835926
MAGDALENA,27,1.006875185
MAGDALENA,28,9.567488461
MAGDALENA,29,12.27804299
MAGDALENA,30,1.175863657
MAGDALENA,31,16.92476199
MAGDALENA,32,6.626487037
MAGDALENA,33,8.801177662
MAGDALENA,34,0.278855521
MAGDALENA,35,2.350386643
MAGDALENA,36,4.7318625
MALINCHE,1,45.18224691
MALINCHE,2,1.081787778
MALINCHE,3,2.029809607
MALINCHE,4,44.23934965
MALINCHE,5,30.64218487
MALINCHE,6,8.208136458
MALINCHE,7,26.62609831
MALINCHE,8,3.847681713
MALINCHE,9,18.86163345
MALINCHE,10,117.9552742
MALINCHE,11,110.0543444
MALINCHE,12,7.253585301
MALINCHE,13,54.36310918
MANA,1,2.630097685
MANA,2,2.449694444
MANA,3,2.684504676
MANA,4,6.186898102
MANA,5,3.012218137
MANA,6,59.47499881
MANA,7,6.820242708
MANA,8,52.2137662
MANA,9,5.207019676
MANA,10,17.84679757
MANA,11,0.368715394
MANA,12,1.81278588
MANA,13,0.066756782
MANA,14,23.14425949
MANA,15,0.033784178
MANA,16,3.025718982
MANA,17,0.754733866
MANA,18,15.39670929
MANA,19,1.948311736
MANA,20,2.763427928
MANA,21,4.48856022
MANA,22,10.55579001
MANA,23,32.04688851
MANA,24,19.2186419
MANA,25,11.97496334
MANA,26,52.04663843
MANA,27,3.706500845
MANA,28,3.372520718
MANA,29,10.48019294
MANA,30,39.00823488
MANA,31,23.26676169
MANA,32,9.535641354
MANA,33,42.05331189
MANA,34,29.51095567
MANA,35,14.24278973
MANAUS,1,1.136949306
MANAUS,2,28.16080475
MANAUS,3,0.144471991
MANAUS,4,3.977838461
MANAUS,5,2.59692816
MANAUS,6,2.803841169
MANAUS,7,0.626871562
MANAUS,8,5.156695139
MANAUS,9,6.181614352
MANAUS,10,1.175297685
MANAUS,11,0.882417593
MANAUS,12,0.677169132
MANAUS,13,0.132278935
MANAUS,14,3.565915359
MANAUS,15,1.190932176
MANAUS,16,3.235519479
MANAUS,17,10.31296505
MANAUS,18,6.388409873
MANAUS,19,7.269299352
MANAUS,20,8.581630938
MANAUS,21,0.1589164
MANAUS,22,5.922926655
MANAUS,23,10.19966192
MANAUS,24,1.678862731
MANAUS,25,0.284924421
MANAUS,26,1.095280359
MANAUS,27,0.566755706
MANAUS,28,4.940644907
MANAUS,29,27.37960999
MANAUS,30,6.646973264
MANAUS,31,0.0364539
MANAUS,32,1.94475228
MANAUS,33,0.07089838
MANAUS,34,0.036836574
MANAUS,35,0.64949522
MANAUS,36,0.766829236
MANAUS,37,4.192829132
MANAUS,38,1.712069907
MANAUS,39,0.111106875
MANAUS,40,0.336500498
MANAUS,41,1.741618484
MANAUS,42,0.713870324
MANAUS,43,2.088776273
MANAUS,44,14.15005351
MANAUS,45,2.501438808
MANAUS,46,1.359669178
MANAUS,47,0.140284525
MANAUS,48,0.569740625
MANAUS,49,0.022354167
MANAUS,50,0.218274236
MANAUS,51,4.490381134
MANAUS,52,2.445464931
MANAUS,53,0.259508761
MANAUS,54,0.96281956
MANAUS,55,6.926125081
MANAUS,56,4.141642315
MANAUS,57,0.045732176
MANAUS,58,24.15836285
MANAUS,59,8.633347292
MANAUS,60,5.319041285
MANAUS,61,0.805257639
MANAUS,62,3.092118866
MANAUS,63,0.021652431
MANAUS,64,1.30894691
MANAUS,65,2.007665822
MANAUS,66,0.857514271
MANAUS,67,6.320617512
MANAUS,68,2.303916551
MANAUS,69,0.529532211
MANAUS,70,0.910684722
MANAUS,71,31.03892584
MANAUS,72,4.286382141
MANAUS,73,3.944514005
MANAUS,74,12.93630995
MANAUS,75,11.59354209
MANAUS,76,1.897694051
MANAUS,77,26.2090608
MANAUS,78,9.265377627
MANAUS,79,1.587768252
MANAUS,80,0.106298067
MANAUS,81,0.89797515
MANAUS,82,5.241259444
MANAUS,83,0.05742022
MANAUS,84,1.711886181
MANAUS,85,6.314722986
MANAUS,86,0.243730706
MANAUS,87,2.108384491
MANAUS,88,12.34288634
MANAUS,89,0.303466632
MANAUS,90,20.36774337
MANAUS,91,33.21874973
MANAUS,92,4.047246724
MANAUS,93,2.485738611
MANAUS,94,0.133636389
MANAUS,95,8.261724954
MANAUS,96,13.33454823
MANAUS,97,14.1422549
MANAUS,98,1.998266354
MANAUS,99,0.435023449
MANAUS,100,0.802265081
MANAUS,101,4.89043434
MANAUS,102,27.81817002
MANAUS,103,5.834703669
MAZAMITLA,1,10.05690999
MAZAMITLA,2,36.37290574
MAZAMITLA,3,20.97306898
MAZAMITLA,4,51.70936184
MAZAMITLA,5,12.93128576
MAZAMITLA,6,27.36879681
MAZAMITLA,7,34.46801659
MAZAMITLA,8,16.97044054
MAZAMITLA,9,5.988146215
MAZAMITLA,10,0.747140012
MAZAMITLA,11,60.86870501
MAZAMITLA,12,17.23201516
MAZAMITLA,13,5.038847836
MAZAMITLA,14,37.77498715
MAZAMITLA,15,10.58945564
MAZAMITLA,16,20.22851872
MAZAMITLA,17,1.182621111
MAZAMITLA,18,7.89632743
MAZAMITLA,19,0.768078773
MAZAMITLA,20,62.66451238
MAZAMITLA,21,5.828150197
MAZAMITLA,22,16.22372481
MAZAMITLA,23,7.522408299
MAZAMITLA,24,2.787857442
MAZAMITLA,25,2.340918519
MAZAMITLA,26,2.721642824
MAZAMITLA,27,2.24826397
MAZATLAN,1,28.30572774
MAZATLAN,2,8.532077546
MAZATLAN,3,56.30036053
MAZATLAN,4,34.10545046
MAZATLAN,5,32.23239529
MAZATLAN,6,69.65864722
MAZATLAN,7,1.922392789
MAZATLAN,8,5.507986111
MAZATLAN,9,3.175762801
MAZATLAN,10,4.955029051
MAZATLAN,11,9.685532569
MAZATLAN,12,10.8642206
MAZATLAN,13,0.160720289
MAZATLAN,14,118.5930591
MAZATLAN,15,32.27511131
MAZATLAN,16,18.1114245
MAZATLAN,17,30.82679101
MAZATLAN,18,40.96136003
MEXICO,1,9.929866204
MEXICO,2,17.65496706
MEXICO,3,0.354898345
MEXICO,4,4.484325532
MEXICO,5,15.29735042
MEXICO,6,10.00875937
MEXICO,7,1.910345139
MEXICO,8,3.599895104
MEXICO,9,16.85292948
MEXICO,10,0.085721956
MEXICO,11,9.598330208
MEXICO,12,15.28711196
MEXICO,13,0.970581562
MEXICO,14,23.92694178
MEXICO,15,18.27956562
MEXICO,16,60.59495124
MEXICO,17,14.22753634
MEXICO,18,8.685920521
MEXICO,19,2.109842014
MEXICO,20,0.111778437
MEXICO,21,3.86829081
MEXICO,22,0.72028213
MEXICO,23,6.726880394
MEXICO,24,1.151557014
MEXICO,25,1.613290393
MEXICO,26,13.51378198
MEXICO,27,9.76237809
MEXICO,28,18.09844861
MEXICO,29,11.80912902
MEXICO,30,8.371687812
MEXICO,31,2.666380278
MEXICO,32,12.3264253
MEXICO,33,0.777804931
MEXICO,34,2.606269282
MEXICO,35,48.18031095
MEXICO,36,12.73010494
MEXICO,37,20.08191632
MEXICO,38,43.22423958
MEXICO,39,8.539021713
MEXICO,40,5.616221678
MEXICO,41,22.89078098
MEXICO,42,34.29850691
MIKE ROVER,1,0.673661806
MIKE ROVER,2,1.614653056
MIKE ROVER,3,3.825324803
MIKE ROVER,4,7.227772338
MIKE ROVER,5,0.129126227
MIKE ROVER,6,15.72733009
MIKE ROVER,7,0.782326123
MIKE ROVER,8,2.218047801
MIKE ROVER,9,5.483596991
MIKE ROVER,10,52.48324324
MIKE ROVER,11,0.525694942
MIKE ROVER,12,1.384540012
MIKE ROVER,13,17.76087214
MIKE ROVER,14,16.76362473
MIKE ROVER,15,2.12194456
MIKE ROVER,16,22.76024757
MIKE ROVER,17,2.111371563
MIKE ROVER,18,6.002725695
MIKE ROVER,19,22.78698036
MIKE ROVER,20,7.575130208
MIKE ROVER,21,77.76632546
MIKE ROVER,22,0.54607647
MIKE ROVER,23,11.59100544
MIKE ROVER,24,6.886669711
MIKE ROVER,25,1.182704861
MIKE ROVER,26,2.611298646
MIKE ROVER,27,29.0897378
MIKE ROVER,28,6.8399061
MIKE ROVER,29,0.571764965
MIKE ROVER,30,11.76588631
MIKE ROVER,31,13.42930159
MIKE ROVER,32,20.39272553
MIKE ROVER,33,0.10144838
MIKE ROVER,34,0.050238113
MIKE ROVER,35,1.679915671
MIKE ROVER,36,42.77662981
MIKE ROVER,37,7.239706215
MIKE ROVER,38,3.215914282
MIKE ROVER,39,12.85295053
MIKE ROVER,40,19.39686644
MIKE ROVER,41,18.43238557
MINERVA,1,36.33696025
MINERVA,2,19.02437156
MINERVA,3,28.62631913
MINERVA,4,2.370280046
MINERVA,5,1.045335764
MINERVA,6,7.568007373
MINERVA,7,47.66987253
MINERVA,8,0.788617708
MINERVA,9,43.00103017
MINERVA,10,48.34346508
MINERVA,11,46.16299831
MINERVA,12,20.48147133
MINERVA,13,134.3850272
MINERVA,14,12.51238056
MINERVA,15,0.409255243
MINERVA,16,16.88310865
MINERVA,17,2.787805324
MOLINOS,1,8.016612812
MOLINOS,2,6.447212153
MOLINOS,3,73.02205683
MOLINOS,4,6.467185382
MOLINOS,5,46.46358978
MOLINOS,6,1.886613738
MOLINOS,7,0.123581829
MOLINOS,8,10.2510897
MOLINOS,9,12.70565671
MOLINOS,10,27.62571366
MOLINOS,11,10.85683036
MOLINOS,12,0.14704456
MOLINOS,13,5.770049491
MOLINOS,14,13.77867735
MOLINOS,15,0.488122338
MOLINOS,16,0.084588808
MOLINOS,17,2.15892037
MOLINOS,18,0.992068831
MOLINOS,19,9.116701817
MOLINOS,20,32.4716752
MOLINOS,21,43.29295181
MOLINOS,22,2.754837847
MOLINOS,23,5.538286887
MOLINOS,24,3.034954931
MOLINOS,25,67.82520281
MOLINOS,26,10.73186701
MOLOTOV,1,21.81467384
MOLOTOV,2,6.68717257
MOLOTOV,3,1.417400613
MOLOTOV,4,13.86866493
MOLOTOV,5,4.937715313
MOLOTOV,6,18.95545409
MOLOTOV,7,8.126934109
MOLOTOV,8,22.46943256
MOLOTOV,9,36.67664059
MOLOTOV,10,2.201586424
MOLOTOV,11,31.19598649
MOLOTOV,12,62.74630721
MOLOTOV,13,8.513071956
MOLOTOV,14,0.070401111
MOLOTOV,15,4.290692049
MOLOTOV,16,3.76909985
MOLOTOV,17,6.170325579
MOLOTOV,18,2.034959838
MOLOTOV,19,2.524330046
MOLOTOV,20,1.941879282
MOLOTOV,21,0.652060764
MOLOTOV,22,0.590321377
MOLOTOV,23,0.177982523
MOLOTOV,24,0.423529352
MOLOTOV,25,1.070255289
MOLOTOV,26,3.082059757
MOLOTOV,27,6.539404398
MOLOTOV,28,0.113763727
MOLOTOV,29,1.754036806
MOLOTOV,30,0.455062893
MOLOTOV,31,4.247488264
MOLOTOV,32,0.09129059
MOLOTOV,33,0.459748148
MOLOTOV,34,4.309577083
MOLOTOV,35,42.19408843
MOLOTOV,36,4.41571713
MOLOTOV,37,5.922417477
MOLOTOV,38,6.344939201
MOLOTOV,39,58.90666336
MOLOTOV,40,0.43297581
MOLOTOV,41,24.57146813
MOLOTOV,42,11.64580124
MOLOTOV,43,15.66285679
MOLOTOV,44,3.850205521
MOLOTOV,45,17.11989267
MOLOTOV,46,0.652536343
MOLOTOV,47,3.689207141
MOLOTOV,48,3.226106181
MOLOTOV,49,0.143400197
MOLOTOV,50,11.16127562
MOLOTOV,51,11.02661597
MOLOTOV,52,7.975396759
MOLOTOV,53,0.631092824
MONARCA,1,2.451187002
MONARCA,2,0.088237153
MONARCA,3,0.904189583
MONARCA,4,7.418903391
MONARCA,5,6.449695903
MONARCA,6,3.503856713
MONARCA,7,18.90096354
MONARCA,8,5.887424954
MONARCA,9,22.83627978
MONARCA,10,1.305671724
MONARCA,11,24.04041594
MONARCA,12,0.219078889
MONARCA,13,42.74906736
MONARCA,14,0.590838588
MONARCA,15,8.470504398
MONARCA,16,7.508595567
MONARCA,17,9.131975613
MONARCA,18,4.143582905
MONARCA,19,5.265642431
MONARCA,20,5.738632755
MONARCA,21,4.763046227
MONARCA,22,23.23494773
MONARCA,23,1.360265891
MONARCA,24,0.032188657
MONARCA,25,26.90849753
MONARCA,26,14.28705749
MONARCA,27,8.851830602
MONARCA,28,2.988429745
MONARCA,29,18.97408064
MONARCA,30,10.89968935
MONARCA,31,9.317857095
MONARCA,32,2.555540116
MONARCA,33,1.279965972
MONARCA,34,24.19026682
MONARCA,35,6.251856991
MONARCA,36,62.73287234
MONARCA,37,0.06078132
MONARCA,38,0.418105521
MONARCA,39,2.543790359
MONARCA,40,3.543348102
MONARCA,41,22.00510911
MONARCA,42,9.153690359
MONARCA,43,10.10263561
MONARCA,44,8.515940857
MONARCA,45,14.27934914
MONARCA,46,0.471003171
MONARCA,47,23.93526042
MORELOS,1,3.492486192
MORELOS,2,0.53254537
MORELOS,3,10.26789248
MORELOS,4,4.421028553
MORELOS,5,1.182953507
MORELOS,6,9.139096609
MORELOS,7,4.850161724
MORELOS,8,1.527065012
MORELOS,9,5.648127002
MORELOS,10,0.284031215
MORELOS,11,14.34614216
MORELOS,12,0.604114387
MORELOS,13,59.34057975
MORELOS,14,0.261693553
MORELOS,15,16.69679904
MORELOS,16,1.022042361
MORELOS,17,2.134241238
MORELOS,18,0.050873079
MORELOS,19,1.012548646
MORELOS,20,26.08237045
MORELOS,21,5.338097373
MORELOS,22,0.135129792
MORELOS,23,4.416208877
MORELOS,24,0.640454433
MORELOS,25,8.13680007
MORELOS,26,1.753233877
MORELOS,27,15.4074765
MORELOS,28,4.748030856
MORELOS,29,4.066012766
MORELOS,30,0.197967593
MORELOS,31,15.52638446
MORELOS,32,0.129404051
MORELOS,33,10.68374904
MUKACHEVO,1,108.0343645
MUKACHEVO,2,0.251160729
MUKACHEVO,3,27.72635794
MUKACHEVO,4,2.978146458
MUKACHEVO,5,0.383969329
MUKACHEVO,6,24.85588704
MUKACHEVO,7,10.00722153
MUKACHEVO,8,1.368734954
MUKACHEVO,9,2.274994259
MUKACHEVO,10,3.313800891
MUKACHEVO,11,3.278640127
MUKACHEVO,12,0.091841169
MUKACHEVO,13,1.355161574
MUKACHEVO,14,6.101730162
MUKACHEVO,15,80.96394653
MUKACHEVO,16,22.55608314
MUKACHEVO,17,17.21985443
MUKACHEVO,18,18.37345729
MUKACHEVO,19,0.594009109
MUKACHEVO,20,96.08397006
MUKACHEVO,21,3.864509607
MUKACHEVO,22,4.40301728
MUKACHEVO,23,0.368748345
MUKACHEVO,24,9.567456794
MUKACHEVO,25,0.874116319
MUKACHEVO,26,6.452396343
MUKACHEVO,27,0.350860417
MUKACHEVO,28,0.767853391
MUKACHEVO,29,0.289328901
MUKACHEVO,30,8.080213542
NAYARIT,1,2.293005278
NAYARIT,2,0.189379051
NAYARIT,3,0.812288576
NAYARIT,4,3.400303275
NAYARIT,5,56.84676149
NAYARIT,6,0.025784526
NAYARIT,7,7.596186655
NAYARIT,8,2.25273522
NAYARIT,9,50.21600991
NAYARIT,10,22.81290405
NAYARIT,11,12.27769495
NAYARIT,12,0.298880521
NAYARIT,13,1.872774225
NAYARIT,14,0.884802859
NAYARIT,15,11.57174266
NAYARIT,16,0.11255147
NAYARIT,17,4.709242095
NAYARIT,18,3.744973345
NAYARIT,19,4.75148669
NAYARIT,20,75.78913291
NAYARIT,21,0.868452616
NAYARIT,22,6.465046146
NAYARIT,23,2.307380903
NAYARIT,24,19.18053373
NAYARIT,25,0.881278669
NAYARIT,26,28.21126247
NAYARIT,27,0.480673646
NAYARIT,28,26.12911501
NAYARIT,29,0.130351771
NAYARIT,30,0.879822569
NAYARIT,31,2.880460567
NAYARIT,32,21.68293553
NAYARIT,33,2.198845023
NAYARIT,34,7.226989155
NAYARIT,35,8.729438924
NAYARIT,36,0.832548113
NAYARIT,37,0.782444942
NAYARIT,38,21.91607098
NAYARIT,39,3.798872766
NAYARIT,40,9.276527894
NAYARIT,41,23.22405699
NAYARIT,42,17.18030432
NAYARIT,43,24.33496369
NAYARIT,44,23.70967149
PREFERIDA,1,0.236490475
PREFERIDA,2,6.187720139
PREFERIDA,3,2.120095174
PREFERIDA,4,3.483287616
PREFERIDA,5,8.39335853
PREFERIDA,6,1.440016551
PREFERIDA,7,4.667072187
PREFERIDA,8,9.15587831
PREFERIDA,9,3.939949456
PREFERIDA,10,11.54382727
PREFERIDA,11,12.09200888
PREFERIDA,12,0.30513353
PREFERIDA,13,0.167967211
PREFERIDA,14,0.590899653
PREFERIDA,15,2.288137731
PREFERIDA,16,0.466137072
PREFERIDA,17,2.858716505
PREFERIDA,18,1.00509294
PREFERIDA,19,0.24744375
PREFERIDA,20,18.90404036
PREFERIDA,21,1.965840278
PREFERIDA,22,2.96633287
PREFERIDA,23,20.82429456
PREFERIDA,24,15.87153041
PREFERIDA,25,32.45701991
PREFERIDA,26,2.662490625
PREFERIDA,27,5.208578322
PREFERIDA,28,46.93059441
PREFERIDA,29,2.546025694
PREFERIDA,30,0.035670683
PREFERIDA,31,5.514427697
PREFERIDA,32,4.069827118
PREFERIDA,33,6.523468171
PREFERIDA,34,4.467001458
PREFERIDA,35,17.50905506
PREFERIDA,36,14.66972434
PREFERIDA,37,73.74226354
PREFERIDA,38,30.00339722
PREFERIDA,39,24.49289279
PREFERIDA,40,17.1366265
PREFERIDA,41,4.816363229
PREFERIDA,42,6.747758449
PREFERIDA,43,41.67804699
